battery_id,canonical_battery_id,source,dataset_name,source_battery_id,cycle_number,timestamp,ambient_temperature,source_type,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_load_mean,temperature_mean,temperature_std,temperature_rise_rate,internal_resistance,capacity,initial_capacity,capacity_ratio,eol_cycle,RUL,health_score,status
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,70,2026-01-01T00:10:00,26.779,kaggle_cycle,3.749,0.0652,3.4391,4.1228,-1.8347,0.1279,-1.7305,26.425,1.4575,0.3178,0.02628,1.83791,2.05263,0.8953927400456974,80,10,89.53927400456973,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,71,2026-01-01T00:11:00,28.051,kaggle_cycle,3.735,0.0642,3.4458,4.0864,-1.858,0.1278,-1.7209,23.5793,1.3873,0.8735,0.02603,1.84988,2.05263,0.9012242829930381,80,9,90.12242829930382,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,72,2026-01-01T00:12:00,27.26,kaggle_cycle,3.7076,0.0636,3.4988,4.0848,-1.7279,0.1171,-1.6658,26.7039,1.3384,1.0767,0.01769,1.81299,2.05263,0.8832522178863215,80,8,88.32522178863215,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,73,2026-01-01T00:13:00,29.803,kaggle_cycle,3.715,0.0619,3.497,4.1327,-1.8154,0.1014,-1.7259,24.9545,1.5752,1.0591,0.02479,1.81299,2.05263,0.8832522178863215,80,7,88.32522178863215,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,74,2026-01-01T00:14:00,26.918,kaggle_cycle,3.7295,0.0632,3.4778,4.1565,-1.776,0.111,-1.6847,24.4693,1.348,0.2744,0.02234,1.82976,2.05263,0.8914222241709416,80,6,89.14222241709416,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,75,2026-01-01T00:15:00,25.097,kaggle_cycle,3.6523,0.0615,3.4573,4.0974,-1.7607,0.1318,-1.7319,24.9368,1.5578,0.5903,0.02357,1.84477,2.05263,0.8987347938985594,80,5,89.87347938985593,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,76,2026-01-01T00:16:00,20.635,kaggle_cycle,3.7409,0.0659,3.4185,4.1513,-1.8768,0.1222,-1.6964,26.2488,1.4954,0.667,0.02377,1.80802,2.05263,0.8808309339725132,80,4,88.08309339725132,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,77,2026-01-01T00:17:00,27.901,kaggle_cycle,3.6624,0.0651,3.4966,4.1598,-1.8511,0.124,-1.732,25.2189,1.6202,0.3107,0.01693,1.84229,2.05263,0.897526587840965,80,3,89.7526587840965,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,78,2026-01-01T00:18:00,21.612,kaggle_cycle,3.7062,0.067,3.4035,4.168,-1.799,0.1145,-1.6956,24.6922,1.6781,0.2001,0.01951,1.80925,2.05263,0.8814301652026911,80,2,88.14301652026911,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,79,2026-01-01T00:19:00,25.194,kaggle_cycle,3.7283,0.0632,3.4445,4.1277,-1.7688,0.1209,-1.6514,24.4085,1.5153,0.3889,0.01649,1.85107,2.05263,0.9018040270287386,80,1,90.18040270287386,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,80,2026-01-01T00:20:00,22.371,kaggle_cycle,3.6688,0.056,3.4833,4.1657,-1.7837,0.1086,-1.7141,23.514,1.5489,0.2669,0.01882,1.8409,2.05263,0.8968494078328777,80,0,89.68494078328777,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,1,2026-01-01T00:01:00,20.833,kaggle_cycle,3.6754,0.0585,3.4695,4.1236,-1.8687,0.1293,-1.6505,25.7872,1.3771,0.5349,0.02486,2.00384,2.00384,1.0,80,79,100.0,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,2,2026-01-01T00:02:00,26.049,kaggle_cycle,3.692,0.0531,3.4992,4.1134,-1.8759,0.1241,-1.7422,23.4985,1.344,0.6935,0.01599,2.02437,2.00384,1.0102453289683806,80,78,100.0,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,3,2026-01-01T00:03:00,23.628,kaggle_cycle,3.6834,0.0555,3.4869,4.0926,-1.8784,0.1151,-1.6531,24.5145,1.342,1.0331,0.01764,2.00888,2.00384,1.002515170871926,80,77,100.0,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,4,2026-01-01T00:04:00,23.065,kaggle_cycle,3.7321,0.0598,3.4529,4.14,-1.7415,0.1221,-1.6893,26.5863,1.3683,1.0519,0.02084,2.0095,2.00384,1.0028245768125201,80,76,100.0,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,5,2026-01-01T00:05:00,27.413,kaggle_cycle,3.7468,0.0606,3.4595,4.155,-1.8037,0.1051,-1.7491,25.0543,1.3622,0.3137,0.02068,1.98185,2.00384,0.9890260699457043,80,75,98.90260699457043,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,6,2026-01-01T00:06:00,20.529,kaggle_cycle,3.7225,0.0695,3.4708,4.0949,-1.7826,0.1283,-1.7317,26.945,1.6194,0.652,0.01914,2.00062,2.00384,0.9983930852762697,80,74,99.83930852762697,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,7,2026-01-01T00:07:00,29.417,kaggle_cycle,3.7381,0.0663,3.4305,4.1558,-1.7284,0.1163,-1.7187,23.3606,1.3318,0.857,0.02917,1.97752,2.00384,0.9868652187799426,80,73,98.68652187799427,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,8,2026-01-01T00:08:00,20.574,kaggle_cycle,3.7243,0.0611,3.4493,4.1574,-1.7261,0.117,-1.6991,25.9232,1.4919,0.6635,0.02997,1.95714,2.00384,0.9766947460875121,80,72,97.6694746087512,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,9,2026-01-01T00:09:00,26.979,kaggle_cycle,3.6905,0.0623,3.4911,4.1446,-1.7657,0.1281,-1.675,23.9769,1.5956,1.0558,0.02735,1.9959,2.00384,0.9960376077930374,80,71,99.60376077930374,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,10,2026-01-01T00:10:00,25.281,kaggle_cycle,3.7109,0.0621,3.4965,4.1375,-1.7389,0.1209,-1.7275,23.3005,1.6358,0.6623,0.02929,1.99084,2.00384,0.9935124560843182,80,70,99.35124560843181,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,11,2026-01-01T00:11:00,23.791,kaggle_cycle,3.6873,0.0523,3.4914,4.095,-1.7937,0.1307,-1.7382,24.1967,1.4174,0.3918,0.02607,1.95879,2.00384,0.977518165122964,80,69,97.7518165122964,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,12,2026-01-01T00:12:00,22.175,kaggle_cycle,3.6805,0.0687,3.4643,4.1526,-1.8743,0.1185,-1.6882,24.9531,1.4423,0.754,0.01993,1.96297,2.00384,0.9796041600127756,80,68,97.96041600127757,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,13,2026-01-01T00:13:00,20.052,kaggle_cycle,3.739,0.0537,3.4355,4.0801,-1.8013,0.1034,-1.6986,23.6148,1.3495,0.6387,0.01733,1.9455,2.00384,0.9708858990737784,80,67,97.08858990737784,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,14,2026-01-01T00:14:00,22.261,kaggle_cycle,3.6895,0.056,3.4428,4.0882,-1.7502,0.1043,-1.7061,26.3574,1.3647,0.5184,0.02151,1.95911,2.00384,0.9776778585116577,80,66,97.76778585116577,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,15,2026-01-01T00:15:00,28.705,kaggle_cycle,3.6698,0.0538,3.404,4.1095,-1.761,0.136,-1.734,23.796,1.4917,0.7987,0.01899,1.93672,2.00384,0.9665043117214948,80,65,96.65043117214948,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,16,2026-01-01T00:16:00,25.501,kaggle_cycle,3.73,0.0643,3.4325,4.1464,-1.7389,0.1201,-1.6576,26.3723,1.4555,0.2988,0.01662,1.93589,2.00384,0.9660901069945705,80,64,96.60901069945706,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,17,2026-01-01T00:17:00,21.555,kaggle_cycle,3.7,0.0653,3.4237,4.1378,-1.8253,0.1391,-1.6763,24.7373,1.4158,0.6373,0.02641,1.90736,2.00384,0.9518524433088471,80,63,95.18524433088471,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,18,2026-01-01T00:18:00,21.525,kaggle_cycle,3.7011,0.055,3.4767,4.1564,-1.7209,0.1099,-1.6679,23.7936,1.5826,0.929,0.02552,1.91644,2.00384,0.956383743213031,80,62,95.6383743213031,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,19,2026-01-01T00:19:00,21.812,kaggle_cycle,3.7493,0.0618,3.4634,4.0929,-1.8588,0.1015,-1.651,26.7164,1.4705,0.7548,0.01636,1.92721,2.00384,0.9617584238262538,80,61,96.17584238262538,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,20,2026-01-01T00:20:00,24.073,kaggle_cycle,3.6806,0.0627,3.4231,4.1036,-1.8033,0.1204,-1.6856,24.2172,1.4077,0.4525,0.02027,1.89563,2.00384,0.9459986825295433,80,60,94.59986825295434,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,21,2026-01-01T00:21:00,23.198,kaggle_cycle,3.6548,0.0508,3.4052,4.1445,-1.8461,0.1189,-1.6592,23.403,1.3739,1.0535,0.02045,1.91317,2.00384,0.9547518763973173,80,59,95.47518763973173,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,22,2026-01-01T00:22:00,20.969,kaggle_cycle,3.6514,0.061,3.4862,4.1031,-1.7614,0.1145,-1.6721,25.1154,1.4486,0.7852,0.01815,1.90187,2.00384,0.9491127036090706,80,58,94.91127036090707,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,23,2026-01-01T00:23:00,28.872,kaggle_cycle,3.663,0.0649,3.412,4.1287,-1.7341,0.1262,-1.731,25.8186,1.6702,0.2674,0.0232,1.90219,2.00384,0.9492723969977644,80,57,94.92723969977645,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,24,2026-01-01T00:24:00,27.254,kaggle_cycle,3.749,0.054,3.4721,4.0744,-1.8493,0.122,-1.7247,26.5083,1.6414,1.0161,0.02963,1.89526,2.00384,0.9458140370488662,80,56,94.58140370488663,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,25,2026-01-01T00:25:00,24.485,kaggle_cycle,3.7217,0.0682,3.4068,4.1119,-1.731,0.1202,-1.7478,25.3966,1.5787,0.316,0.01568,1.92394,2.00384,0.9601265570105398,80,55,96.01265570105399,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,26,2026-01-01T00:26:00,27.944,kaggle_cycle,3.7194,0.0648,3.4397,4.1385,-1.7408,0.1389,-1.7334,26.0029,1.4537,0.9014,0.02101,1.89978,2.00384,0.9480697061641649,80,54,94.80697061641649,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,27,2026-01-01T00:27:00,21.841,kaggle_cycle,3.666,0.0544,3.4697,4.1579,-1.7535,0.1182,-1.6792,25.1003,1.4214,0.3983,0.02562,1.87768,2.00384,0.9370408815075056,80,53,93.70408815075056,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,28,2026-01-01T00:28:00,21.711,kaggle_cycle,3.6546,0.0548,3.4039,4.0848,-1.7386,0.1371,-1.723,26.1625,1.557,0.4241,0.02735,1.8901,2.00384,0.9432389811561801,80,52,94.32389811561801,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,29,2026-01-01T00:29:00,20.014,kaggle_cycle,3.6847,0.0621,3.4369,4.0783,-1.7671,0.122,-1.6778,24.6334,1.5446,0.4922,0.01586,1.88465,2.00384,0.9405192031299905,80,51,94.05192031299904,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,30,2026-01-01T00:30:00,28.239,kaggle_cycle,3.6719,0.0693,3.4177,4.1672,-1.794,0.1392,-1.6722,26.1221,1.3426,0.8712,0.02073,1.89713,2.00384,0.9467472452890451,80,50,94.6747245289045,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,31,2026-01-01T00:31:00,28.7,kaggle_cycle,3.7134,0.061,3.4817,4.0921,-1.837,0.1233,-1.6692,26.0116,1.3623,0.4086,0.02589,1.88302,2.00384,0.9397057649313318,80,49,93.97057649313318,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,32,2026-01-01T00:32:00,29.022,kaggle_cycle,3.6594,0.0536,3.4185,4.1562,-1.8498,0.1196,-1.6771,25.5903,1.3084,0.3466,0.01767,1.86154,2.00384,0.9289863462152668,80,48,92.89863462152668,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,33,2026-01-01T00:33:00,26.078,kaggle_cycle,3.6569,0.0514,3.4245,4.1609,-1.7247,0.104,-1.6973,25.9071,1.6232,0.743,0.02067,1.85871,2.00384,0.9275740578090068,80,47,92.75740578090068,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,34,2026-01-01T00:34:00,28.266,kaggle_cycle,3.7263,0.0629,3.4044,4.0948,-1.8666,0.1057,-1.6873,23.054,1.6865,1.0619,0.0166,1.83195,2.00384,0.9142196981794954,80,46,91.42196981794955,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,35,2026-01-01T00:35:00,23.384,kaggle_cycle,3.7207,0.054,3.448,4.1263,-1.8089,0.1065,-1.7168,23.6181,1.3224,0.8228,0.02441,1.87053,2.00384,0.9334727323538806,80,45,93.34727323538806,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,36,2026-01-01T00:36:00,28.249,kaggle_cycle,3.6603,0.0559,3.4512,4.1536,-1.8573,0.1365,-1.7476,24.7085,1.359,0.7898,0.01839,1.82942,2.00384,0.9129571223251358,80,44,91.29571223251358,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,37,2026-01-01T00:37:00,23.847,kaggle_cycle,3.7384,0.0665,3.4112,4.087,-1.8624,0.1041,-1.6544,24.4292,1.5463,0.3065,0.02885,1.87045,2.00384,0.9334328090067072,80,43,93.34328090067072,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,38,2026-01-01T00:38:00,28.956,kaggle_cycle,3.7105,0.0536,3.453,4.13,-1.7713,0.106,-1.6833,24.2063,1.627,0.5135,0.01656,1.86859,2.00384,0.932504591184925,80,42,93.2504591184925,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,39,2026-01-01T00:39:00,26.617,kaggle_cycle,3.7433,0.0662,3.4711,4.0776,-1.8797,0.1373,-1.7351,25.6234,1.4281,0.5515,0.02582,1.86407,2.00384,0.9302489220696263,80,41,93.02489220696263,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,40,2026-01-01T00:40:00,24.784,kaggle_cycle,3.6567,0.0616,3.496,4.0978,-1.8655,0.1398,-1.7318,24.5401,1.4277,0.5814,0.0254,1.85194,2.00384,0.9241955445544555,80,40,92.41955445544555,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,41,2026-01-01T00:41:00,27.935,kaggle_cycle,3.6833,0.066,3.4654,4.0946,-1.813,0.1199,-1.6966,25.1299,1.6286,0.5462,0.02371,1.82536,2.00384,0.9109310124560844,80,39,91.09310124560844,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,42,2026-01-01T00:42:00,25.779,kaggle_cycle,3.7193,0.065,3.4703,4.0935,-1.8795,0.1398,-1.7483,25.2335,1.683,1.0288,0.01589,1.82156,2.00384,0.9090346534653466,80,38,90.90346534653466,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,43,2026-01-01T00:43:00,28.488,kaggle_cycle,3.7367,0.0664,3.4295,4.0844,-1.7435,0.1389,-1.6587,23.97,1.6311,0.2503,0.01707,1.81295,2.00384,0.9047379032258066,80,37,90.47379032258065,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,44,2026-01-01T00:44:00,27.04,kaggle_cycle,3.6877,0.0505,3.4965,4.1072,-1.7678,0.1265,-1.7426,26.3497,1.6482,0.2272,0.02048,1.84546,2.00384,0.920961753433408,80,36,92.0961753433408,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,45,2026-01-01T00:45:00,20.771,kaggle_cycle,3.7069,0.0663,3.415,4.0882,-1.761,0.1299,-1.6801,24.198,1.4646,0.5036,0.02672,1.78824,2.00384,0.8924065793676142,80,35,89.24065793676142,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,46,2026-01-01T00:46:00,22.868,kaggle_cycle,3.6656,0.0676,3.4032,4.1451,-1.7995,0.1004,-1.6667,25.7196,1.6504,0.6987,0.02744,1.82098,2.00384,0.9087452091983392,80,34,90.87452091983393,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,47,2026-01-01T00:47:00,25.019,kaggle_cycle,3.7209,0.0585,3.4157,4.1673,-1.7966,0.1391,-1.7375,23.8475,1.5476,0.397,0.01776,1.83019,2.00384,0.91334138454168,80,33,91.334138454168,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,48,2026-01-01T00:48:00,25.593,kaggle_cycle,3.7342,0.0663,3.4468,4.1013,-1.7773,0.1331,-1.7335,26.2134,1.5587,0.3753,0.01663,1.81559,2.00384,0.9060553736825296,80,32,90.60553736825297,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,49,2026-01-01T00:49:00,26.032,kaggle_cycle,3.7347,0.0506,3.4282,4.1242,-1.8695,0.1239,-1.6743,24.2365,1.5207,0.7746,0.01549,1.7713,2.00384,0.8839528106036412,80,31,88.39528106036411,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,50,2026-01-01T00:50:00,29.767,kaggle_cycle,3.7065,0.0613,3.479,4.0746,-1.8297,0.1377,-1.7492,24.4266,1.413,0.5583,0.01792,1.77859,2.00384,0.8875908256148196,80,30,88.75908256148196,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,51,2026-01-01T00:51:00,27.257,kaggle_cycle,3.7474,0.0641,3.4097,4.1107,-1.7614,0.104,-1.6693,23.6007,1.5349,0.5439,0.0238,1.80337,2.00384,0.8999570824017886,80,29,89.99570824017886,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,52,2026-01-01T00:52:00,22.901,kaggle_cycle,3.6652,0.0593,3.4885,4.0793,-1.765,0.1354,-1.6693,25.6169,1.6075,0.3449,0.02946,1.8052,2.00384,0.9008703289683807,80,28,90.08703289683807,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,53,2026-01-01T00:53:00,27.287,kaggle_cycle,3.7151,0.0686,3.4341,4.1485,-1.8258,0.1144,-1.6644,24.7236,1.6563,0.8968,0.02081,1.7809,2.00384,0.8887436122644523,80,27,88.87436122644523,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,54,2026-01-01T00:54:00,26.104,kaggle_cycle,3.6575,0.053,3.4628,4.1198,-1.7512,0.1057,-1.663,25.1885,1.6876,0.9033,0.01631,1.7583,2.00384,0.8774652666879592,80,26,87.74652666879592,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,55,2026-01-01T00:55:00,23.137,kaggle_cycle,3.7434,0.0532,3.428,4.1063,-1.8657,0.1072,-1.6728,24.0318,1.4893,0.4304,0.02815,1.74727,2.00384,0.871960835196423,80,25,87.1960835196423,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,56,2026-01-01T00:56:00,21.404,kaggle_cycle,3.6624,0.0614,3.404,4.1559,-1.8158,0.1343,-1.6583,23.5159,1.4467,0.9604,0.02928,1.77651,2.00384,0.8865528185883105,80,24,88.65528185883105,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,57,2026-01-01T00:57:00,26.822,kaggle_cycle,3.7006,0.0553,3.4876,4.1383,-1.7807,0.1258,-1.6759,23.9793,1.6285,0.2071,0.0278,1.75579,2.00384,0.8762126716703929,80,23,87.62126716703929,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,58,2026-01-01T00:58:00,21.582,kaggle_cycle,3.6899,0.0515,3.4388,4.1162,-1.865,0.1186,-1.6858,26.6005,1.4859,0.2772,0.02598,1.74669,2.00384,0.8716713909294156,80,22,87.16713909294155,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,59,2026-01-01T00:59:00,29.225,kaggle_cycle,3.7268,0.054,3.4329,4.1017,-1.7206,0.1195,-1.6798,24.9049,1.4114,0.2345,0.01734,1.78019,2.00384,0.8883892925582881,80,21,88.83892925582882,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,60,2026-01-01T00:00:00,26.402,kaggle_cycle,3.682,0.0506,3.4601,4.108,-1.7302,0.1145,-1.707,24.8936,1.3216,0.9812,0.02929,1.74925,2.00384,0.8729489380389652,80,20,87.29489380389653,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,61,2026-01-01T00:01:00,22.698,kaggle_cycle,3.7136,0.0517,3.4069,4.1105,-1.8323,0.1285,-1.6629,25.0991,1.5679,0.4335,0.02746,1.75798,2.00384,0.8773055732992655,80,19,87.73055732992655,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,62,2026-01-01T00:02:00,29.016,kaggle_cycle,3.6842,0.0651,3.4165,4.1049,-1.8129,0.119,-1.6811,23.6428,1.5787,0.5192,0.02539,1.71843,2.00384,0.8575684685404025,80,18,85.75684685404025,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,63,2026-01-01T00:03:00,20.099,kaggle_cycle,3.7283,0.0619,3.4078,4.1368,-1.7814,0.1129,-1.6514,26.7559,1.5971,0.863,0.01975,1.73217,2.00384,0.8644253034174386,80,17,86.44253034174386,good
kaggle::kaggle_demo::KAGGLE_002,kaggle::kaggle_demo::KAGGLE_002,kaggle,kaggle_demo,KAGGLE_002,64,2026-01-01T00:04:00,24.587,kaggle_cycle,3.6647,0.0673,3.4114,4.167,-1.815,0.1208,-1.7496,24.8022,1.633,0.3131,0.02174,1.71379,2.00384,0.8552529144043437,80,16,85.52529144043437,good
